 Annual; abbreviated (Metric Units)                                     


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2000.100
             June 31,       2000


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    1196 BUILDING SOIL, PURDUE UNIVERSITY
                    WEST LAFAYETTE, IN 47907-1196  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu/weppmain/wepp.html


     HILLSLOPE INPUT DATA FILES - VERSION  2000.100
        June 31,       2000


    MANAGEMENT: ../working/wepp-160130.man                        
 MAN. PRACTICE: Two OFEs to drive the Disturbed WEPP interface              
                for forest conditions                                       
                W. Elliot 02/99                                             
         SLOPE: ../working/wepp-160130.slp                        
       CLIMATE: ../working/wepp-160130.cli                        
       Station:  GASCON NM Adjusted +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-160130.sol                        
      PLANE  1 HIGH                sandy loam          
      PLANE  2 HIGH                sandy loam          


     ANNUAL AVERAGE SUMMARIES
     ------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      total summary:  years    1 -   30

      2195 storms produced                        19527.91 mm of precipitation
       207 rain storm runoff events produced        654.23 mm of runoff
        15 snow melts and/or
             events during winter produced          103.75 mm of runoff

      annual averages
      ---------------

        Number of years                                   30
        Mean annual precipitation                     650.93    mm
        Mean annual runoff from rainfall               21.81    mm
        Mean annual runoff from snow melt
          and/or rain storm during winter               3.46    mm



II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    3.476 kg/m2 **
      ** Maximum Soil Loss  =    5.010 kg/m2 at  152.44 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 304.88    3.476     1.319      5.010  152.44     0.087     1.52



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope
  57.93     2.589  1      160.06     4.462  2      262.20     3.619  2
  59.45     2.660  1      161.59     4.464  2      263.72     3.578  2
  60.98     2.730  1      163.11     4.466  2      265.25     3.537  2
  62.50     2.801  1      164.64     4.469  2      266.77     3.496  2
  64.02     2.871  1      166.16     4.471  2      268.29     3.453  2
  65.55     2.940  1      167.68     4.473  2      269.82     3.403  2
  67.07     3.009  1      169.21     4.475  2      271.34     3.353  2
  68.60     3.077  1      170.73     4.476  2      272.87     3.302  2
  70.12     3.145  1      172.26     4.478  2      274.39     3.255  2
  71.65     3.212  1      173.78     4.480  2      275.92     3.209  2
  73.17     3.279  1      175.31     4.482  2      277.44     3.158  2
  74.70     3.346  1      176.83     4.483  2      278.97     3.112  2
  76.22     3.411  1      178.35     4.485  2      280.49     3.068  2
  77.74     3.467  1      179.88     4.487  2      282.01     3.021  2
  79.27     3.512  1      181.40     4.488  2      283.54     2.970  2
  80.79     3.556  1      182.93     4.490  2      285.06     2.917  2
  82.32     3.599  1      184.45     4.491  2      286.59     2.864  2
  83.84     3.641  1      185.98     4.493  2      288.11     2.818  2
  85.37     3.683  1      187.50     4.494  2      289.64     2.773  2
  86.89     3.724  1      189.03     4.496  2      291.16     2.730  2
  88.42     3.764  1      190.55     4.497  2      292.68     2.688  2
  89.94     3.804  1      192.07     4.498  2      294.21     2.646  2
  91.46     3.843  1      193.60     4.499  2      295.73     2.603  2
  92.99     3.882  1      195.12     4.501  2      297.26     2.558  2
  94.51     3.920  1      196.65     4.502  2      298.78     2.513  2
  96.04     3.957  1      198.17     4.503  2      300.31     2.466  2
  97.56     3.994  1      199.70     4.504  2      301.83     2.413  2
  99.09     4.030  1      201.22     4.506  2      303.36     2.362  2
 100.61     4.065  1      202.75     4.507  2      304.88     2.316  2
 102.13     4.100  1      204.27     4.508  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  AVERAGE ANNUAL SEDIMENT LEAVING PROFILE
          1059.671   kg/m of width
         *********     kg (based on profile width of    100.000      m)
            34.757   t/ha (assuming contributions from     3.049     ha)
     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     50.0     0.026    0.026
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.170    0.171
  3     0.030      1.80      0.0     77.8     22.2     11.1     0.180    0.181
  4     0.300      1.60     75.3     13.4     11.4      5.7     0.299    0.300
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.325    0.322
-------------------------------------------------------------------------------


     Average annual SSA enrichment ratio leaving profile =   1.00
