 Annual; abbreviated (Metric Units)                                     


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2000.100
             June 31,       2000


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    1196 BUILDING SOIL, PURDUE UNIVERSITY
                    WEST LAFAYETTE, IN 47907-1196  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu/weppmain/wepp.html


     HILLSLOPE INPUT DATA FILES - VERSION  2000.100
        June 31,       2000


    MANAGEMENT: ../working/wepp-160272.man                        
 MAN. PRACTICE: Two OFEs to drive the Disturbed WEPP interface              
                for forest conditions                                       
                W. Elliot 02/99                                             
         SLOPE: ../working/wepp-160272.slp                        
       CLIMATE: ../working/wepp-160272.cli                        
       Station:  GASCON NM Adjusted +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-160272.sol                        
      PLANE  1 HIGH                loam                
      PLANE  2 HIGH                loam                


     ANNUAL AVERAGE SUMMARIES
     ------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      total summary:  years    1 -   30

      2195 storms produced                        19527.91 mm of precipitation
       212 rain storm runoff events produced        764.00 mm of runoff
        72 snow melts and/or
             events during winter produced          472.65 mm of runoff

      annual averages
      ---------------

        Number of years                                   30
        Mean annual precipitation                     650.93    mm
        Mean annual runoff from rainfall               25.47    mm
        Mean annual runoff from snow melt
          and/or rain storm during winter              15.75    mm



II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    6.373 kg/m2 **
      ** Maximum Soil Loss  =    9.785 kg/m2 at  228.66 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 304.88    6.373     2.837      9.785  228.66     0.123     1.52



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope
  57.93     3.509  1      160.06     8.167  2      262.20     7.834  2
  59.45     3.637  1      161.59     8.209  2      263.72     7.730  2
  60.98     3.766  1      163.11     8.251  2      265.25     7.625  2
  62.50     3.895  1      164.64     8.293  2      266.77     7.518  2
  64.02     4.028  1      166.16     8.334  2      268.29     7.410  2
  65.55     4.163  1      167.68     8.375  2      269.82     7.301  2
  67.07     4.299  1      169.21     8.415  2      271.34     7.191  2
  68.60     4.435  1      170.73     8.455  2      272.87     7.080  2
  70.12     4.571  1      172.26     8.495  2      274.39     6.968  2
  71.65     4.708  1      173.78     8.535  2      275.92     6.854  2
  73.17     4.845  1      175.31     8.574  2      277.44     6.739  2
  74.70     4.983  1      176.83     8.613  2      278.97     6.623  2
  76.22     5.122  1      178.35     8.652  2      280.49     6.506  2
  77.74     5.236  1      179.88     8.691  2      282.01     6.387  2
  79.27     5.323  1      181.40     8.729  2      283.54     6.268  2
  80.79     5.409  1      182.93     8.767  2      285.06     6.143  2
  82.32     5.494  1      184.45     8.804  2      286.59     6.006  2
  83.84     5.578  1      185.98     8.841  2      288.11     5.875  2
  85.37     5.661  1      187.50     8.878  2      289.64     5.747  2
  86.89     5.744  1      189.03     8.915  2      291.16     5.617  2
  88.42     5.825  1      190.55     8.952  2      292.68     5.475  2
  89.94     5.906  1      192.07     8.988  2      294.21     5.332  2
  91.46     5.986  1      193.60     9.024  2      295.73     5.161  2
  92.99     6.065  1      195.12     9.060  2      297.26     5.008  2
  94.51     6.144  1      196.65     9.096  2      298.78     4.867  2
  96.04     6.222  1      198.17     9.131  2      300.31     4.730  2
  97.56     6.299  1      199.70     9.166  2      301.83     4.586  2
  99.09     6.375  1      201.22     9.201  2      303.36     4.404  2
 100.61     6.450  1      202.75     9.235  2      304.88     4.209  2
 102.13     6.525  1      204.27     9.269  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  AVERAGE ANNUAL SEDIMENT LEAVING PROFILE
          1942.955   kg/m of width
         *********     kg (based on profile width of    100.000      m)
            63.729   t/ha (assuming contributions from     3.049     ha)
     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.052
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.092
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.258
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.451
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.147
-------------------------------------------------------------------------------


     Average annual SSA enrichment ratio leaving profile =   1.00
