 Annual; abbreviated (Metric Units)                                     


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2000.100
             June 31,       2000


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    1196 BUILDING SOIL, PURDUE UNIVERSITY
                    WEST LAFAYETTE, IN 47907-1196  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu/weppmain/wepp.html


     HILLSLOPE INPUT DATA FILES - VERSION  2000.100
        June 31,       2000


    MANAGEMENT: ../working/wepp-156342.man                        
 MAN. PRACTICE: Two OFEs to drive the Disturbed WEPP interface              
                for forest conditions                                       
                W. Elliot 02/99                                             
         SLOPE: ../working/wepp-156342.slp                        
       CLIMATE: ../working/wepp-156342.cli                        
       Station:  GASCON NM Adjusted +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-156342.sol                        
      PLANE  1 LOW                 loam                
      PLANE  2 LOW                 loam                


     ANNUAL AVERAGE SUMMARIES
     ------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      total summary:  years    1 -   30

      2195 storms produced                        19527.91 mm of precipitation
        66 rain storm runoff events produced         66.05 mm of runoff
        15 snow melts and/or
             events during winter produced           64.86 mm of runoff

      annual averages
      ---------------

        Number of years                                   30
        Mean annual precipitation                     650.93    mm
        Mean annual runoff from rainfall                2.20    mm
        Mean annual runoff from snow melt
          and/or rain storm during winter               2.16    mm



II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.244 kg/m2 **
      ** Maximum Soil Loss  =    0.362 kg/m2 at  152.44 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 304.88    0.244     0.115      0.362  152.44     0.006     1.52



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope
  57.93     0.113  1      160.06     0.351  2      262.20     0.289  2
  59.45     0.118  1      161.59     0.351  2      263.72     0.286  2
  60.98     0.124  1      163.11     0.351  2      265.25     0.283  2
  62.50     0.129  1      164.64     0.351  2      266.77     0.281  2
  64.02     0.135  1      166.16     0.351  2      268.29     0.278  2
  65.55     0.140  1      167.68     0.351  2      269.82     0.275  2
  67.07     0.146  1      169.21     0.351  2      271.34     0.272  2
  68.60     0.151  1      170.73     0.351  2      272.87     0.269  2
  70.12     0.157  1      172.26     0.351  2      274.39     0.266  2
  71.65     0.163  1      173.78     0.351  2      275.92     0.263  2
  73.17     0.168  1      175.31     0.351  2      277.44     0.260  2
  74.70     0.174  1      176.83     0.351  2      278.97     0.257  2
  76.22     0.180  1      178.35     0.351  2      280.49     0.254  2
  77.74     0.185  1      179.88     0.351  2      282.01     0.251  2
  79.27     0.189  1      181.40     0.351  2      283.54     0.248  2
  80.79     0.193  1      182.93     0.351  2      285.06     0.246  2
  82.32     0.197  1      184.45     0.351  2      286.59     0.243  2
  83.84     0.201  1      185.98     0.351  2      288.11     0.240  2
  85.37     0.206  1      187.50     0.351  2      289.64     0.237  2
  86.89     0.210  1      189.03     0.351  2      291.16     0.234  2
  88.42     0.214  1      190.55     0.351  2      292.68     0.231  2
  89.94     0.218  1      192.07     0.351  2      294.21     0.228  2
  91.46     0.222  1      193.60     0.351  2      295.73     0.225  2
  92.99     0.226  1      195.12     0.351  2      297.26     0.222  2
  94.51     0.230  1      196.65     0.351  2      298.78     0.219  2
  96.04     0.234  1      198.17     0.351  2      300.31     0.216  2
  97.56     0.238  1      199.70     0.351  2      301.83     0.213  2
  99.09     0.242  1      201.22     0.351  2      303.36     0.210  2
 100.61     0.245  1      202.75     0.351  2      304.88     0.207  2
 102.13     0.249  1      204.27     0.351  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  AVERAGE ANNUAL SEDIMENT LEAVING PROFILE
            74.241   kg/m of width
          7424.064     kg (based on profile width of    100.000      m)
             2.435   t/ha (assuming contributions from     3.049     ha)
     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.052
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.092
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.258
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.451
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.147
-------------------------------------------------------------------------------


     Average annual SSA enrichment ratio leaving profile =   1.00
