 Annual; abbreviated (Metric Units)                                     


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2000.100
             June 31,       2000


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    1196 BUILDING SOIL, PURDUE UNIVERSITY
                    WEST LAFAYETTE, IN 47907-1196  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu/weppmain/wepp.html


     HILLSLOPE INPUT DATA FILES - VERSION  2000.100
        June 31,       2000


    MANAGEMENT: ../working/wepp-160346.man                        
 MAN. PRACTICE: Two OFEs to drive the Disturbed WEPP interface              
                for forest conditions                                       
                W. Elliot 02/99                                             
         SLOPE: ../working/wepp-160346.slp                        
       CLIMATE: ../working/wepp-160346.cli                        
       Station:  GASCON NM Adjusted +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-160346.sol                        
      PLANE  1 HIGH                loam                
      PLANE  2 HIGH                loam                


     ANNUAL AVERAGE SUMMARIES
     ------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      total summary:  years    1 -   30

      2195 storms produced                        19527.91 mm of precipitation
       216 rain storm runoff events produced        830.11 mm of runoff
        79 snow melts and/or
             events during winter produced          513.72 mm of runoff

      annual averages
      ---------------

        Number of years                                   30
        Mean annual precipitation                     650.93    mm
        Mean annual runoff from rainfall               27.67    mm
        Mean annual runoff from snow melt
          and/or rain storm during winter              17.12    mm



II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    8.627 kg/m2 **
      ** Maximum Soil Loss  =   13.137 kg/m2 at  228.66 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 304.88    8.627     3.767     13.137  228.66     0.144     1.52



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope
  57.93     4.860  1      160.06    11.010  2      262.20    10.636  2
  59.45     5.035  1      161.59    11.066  2      263.72    10.501  2
  60.98     5.210  1      163.11    11.121  2      265.25    10.365  2
  62.50     5.385  1      164.64    11.175  2      266.77    10.228  2
  64.02     5.562  1      166.16    11.230  2      268.29    10.089  2
  65.55     5.739  1      167.68    11.283  2      269.82     9.948  2
  67.07     5.916  1      169.21    11.337  2      271.34     9.806  2
  68.60     6.094  1      170.73    11.389  2      272.87     9.662  2
  70.12     6.272  1      172.26    11.442  2      274.39     9.516  2
  71.65     6.450  1      173.78    11.494  2      275.92     9.369  2
  73.17     6.629  1      175.31    11.546  2      277.44     9.220  2
  74.70     6.808  1      176.83    11.597  2      278.97     9.070  2
  76.22     6.987  1      178.35    11.648  2      280.49     8.917  2
  77.74     7.132  1      179.88    11.698  2      282.01     8.764  2
  79.27     7.243  1      181.40    11.748  2      283.54     8.608  2
  80.79     7.353  1      182.93    11.798  2      285.06     8.451  2
  82.32     7.461  1      184.45    11.847  2      286.59     8.292  2
  83.84     7.569  1      185.98    11.896  2      288.11     8.131  2
  85.37     7.675  1      187.50    11.945  2      289.64     7.969  2
  86.89     7.781  1      189.03    11.993  2      291.16     7.804  2
  88.42     7.885  1      190.55    12.041  2      292.68     7.638  2
  89.94     7.988  1      192.07    12.089  2      294.21     7.456  2
  91.46     8.090  1      193.60    12.136  2      295.73     7.269  2
  92.99     8.191  1      195.12    12.183  2      297.26     7.088  2
  94.51     8.292  1      196.65    12.230  2      298.78     6.899  2
  96.04     8.391  1      198.17    12.276  2      300.31     6.698  2
  97.56     8.489  1      199.70    12.322  2      301.83     6.483  2
  99.09     8.586  1      201.22    12.367  2      303.36     6.249  2
 100.61     8.683  1      202.75    12.413  2      304.88     6.043  2
 102.13     8.778  1      204.27    12.458  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  AVERAGE ANNUAL SEDIMENT LEAVING PROFILE
          2630.153   kg/m of width
         *********     kg (based on profile width of    100.000      m)
            86.268   t/ha (assuming contributions from     3.049     ha)
     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.052
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.092
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.258
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.451
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.147
-------------------------------------------------------------------------------


     Average annual SSA enrichment ratio leaving profile =   1.00
