 Annual; abbreviated (Metric Units)                                     


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2000.100
             June 31,       2000


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    1196 BUILDING SOIL, PURDUE UNIVERSITY
                    WEST LAFAYETTE, IN 47907-1196  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu/weppmain/wepp.html


     HILLSLOPE INPUT DATA FILES - VERSION  2000.100
        June 31,       2000


    MANAGEMENT: ../working/wepp-157297.man                        
 MAN. PRACTICE: Two OFEs to drive the Disturbed WEPP interface              
                for forest conditions                                       
                W. Elliot 02/99                                             
         SLOPE: ../working/wepp-157297.slp                        
       CLIMATE: ../working/wepp-157297.cli                        
       Station:  GASCON NM Adjusted +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-157297.sol                        
      PLANE  1 LOW                 loam                
      PLANE  2 LOW                 loam                


     ANNUAL AVERAGE SUMMARIES
     ------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      total summary:  years    1 -   30

      2195 storms produced                        19527.91 mm of precipitation
        87 rain storm runoff events produced        217.45 mm of runoff
        25 snow melts and/or
             events during winter produced          140.84 mm of runoff

      annual averages
      ---------------

        Number of years                                   30
        Mean annual precipitation                     650.93    mm
        Mean annual runoff from rainfall                7.25    mm
        Mean annual runoff from snow melt
          and/or rain storm during winter               4.69    mm



II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    1.593 kg/m2 **
      ** Maximum Soil Loss  =    2.326 kg/m2 at  228.66 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 304.88    1.593     0.694      2.326  228.66     0.027     1.52



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope
  57.93     0.927  1      160.06     2.168  2      262.20     1.853  2
  59.45     0.961  1      161.59     2.172  2      263.72     1.829  2
  60.98     0.994  1      163.11     2.176  2      265.25     1.805  2
  62.50     1.027  1      164.64     2.181  2      266.77     1.780  2
  64.02     1.060  1      166.16     2.185  2      268.29     1.755  2
  65.55     1.094  1      167.68     2.189  2      269.82     1.731  2
  67.07     1.127  1      169.21     2.193  2      271.34     1.706  2
  68.60     1.161  1      170.73     2.197  2      272.87     1.680  2
  70.12     1.194  1      172.26     2.201  2      274.39     1.655  2
  71.65     1.228  1      173.78     2.204  2      275.92     1.629  2
  73.17     1.261  1      175.31     2.208  2      277.44     1.604  2
  74.70     1.295  1      176.83     2.212  2      278.97     1.578  2
  76.22     1.328  1      178.35     2.216  2      280.49     1.552  2
  77.74     1.356  1      179.88     2.220  2      282.01     1.525  2
  79.27     1.377  1      181.40     2.223  2      283.54     1.499  2
  80.79     1.399  1      182.93     2.227  2      285.06     1.472  2
  82.32     1.420  1      184.45     2.231  2      286.59     1.445  2
  83.84     1.440  1      185.98     2.234  2      288.11     1.418  2
  85.37     1.461  1      187.50     2.238  2      289.64     1.390  2
  86.89     1.481  1      189.03     2.242  2      291.16     1.363  2
  88.42     1.502  1      190.55     2.245  2      292.68     1.335  2
  89.94     1.522  1      192.07     2.249  2      294.21     1.307  2
  91.46     1.541  1      193.60     2.252  2      295.73     1.279  2
  92.99     1.561  1      195.12     2.256  2      297.26     1.250  2
  94.51     1.581  1      196.65     2.259  2      298.78     1.212  2
  96.04     1.600  1      198.17     2.262  2      300.31     1.172  2
  97.56     1.619  1      199.70     2.266  2      301.83     1.142  2
  99.09     1.638  1      201.22     2.269  2      303.36     1.113  2
 100.61     1.657  1      202.75     2.273  2      304.88     1.084  2
 102.13     1.676  1      204.27     2.276  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  AVERAGE ANNUAL SEDIMENT LEAVING PROFILE
           485.724   kg/m of width
         48572.391     kg (based on profile width of    100.000      m)
            15.932   t/ha (assuming contributions from     3.049     ha)
     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.052
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.092
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.258
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.451
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.147
-------------------------------------------------------------------------------


     Average annual SSA enrichment ratio leaving profile =   1.00
