 Annual; abbreviated (Metric Units)                                     


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2000.100
             June 31,       2000


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    1196 BUILDING SOIL, PURDUE UNIVERSITY
                    WEST LAFAYETTE, IN 47907-1196  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu/weppmain/wepp.html


     HILLSLOPE INPUT DATA FILES - VERSION  2000.100
        June 31,       2000


    MANAGEMENT: ../working/wepp-160024.man                        
 MAN. PRACTICE: Two OFEs to drive the Disturbed WEPP interface              
                for forest conditions                                       
                W. Elliot 02/99                                             
         SLOPE: ../working/wepp-160024.slp                        
       CLIMATE: ../working/wepp-160024.cli                        
       Station:  GASCON NM Adjusted +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-160024.sol                        
      PLANE  1 HIGH                loam                
      PLANE  2 HIGH                loam                


     ANNUAL AVERAGE SUMMARIES
     ------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      total summary:  years    1 -   30

      2195 storms produced                        19527.91 mm of precipitation
       208 rain storm runoff events produced        678.76 mm of runoff
        71 snow melts and/or
             events during winter produced          452.48 mm of runoff

      annual averages
      ---------------

        Number of years                                   30
        Mean annual precipitation                     650.93    mm
        Mean annual runoff from rainfall               22.63    mm
        Mean annual runoff from snow melt
          and/or rain storm during winter              15.08    mm



II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    4.069 kg/m2 **
      ** Maximum Soil Loss  =    5.859 kg/m2 at  230.18 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 304.88    4.069     1.773      5.859  230.18     0.094     1.52



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope
  57.93     2.092  1      160.06     4.828  2      262.20     5.522  2
  59.45     2.161  1      161.59     4.855  2      263.72     5.503  2
  60.98     2.230  1      163.11     4.882  2      265.25     5.483  2
  62.50     2.300  1      164.64     4.909  2      266.77     5.464  2
  64.02     2.371  1      166.16     4.936  2      268.29     5.444  2
  65.55     2.442  1      167.68     4.962  2      269.82     5.423  2
  67.07     2.513  1      169.21     4.988  2      271.34     5.403  2
  68.60     2.583  1      170.73     5.014  2      272.87     5.382  2
  70.12     2.654  1      172.26     5.039  2      274.39     5.361  2
  71.65     2.724  1      173.78     5.065  2      275.92     5.340  2
  73.17     2.794  1      175.31     5.090  2      277.44     5.318  2
  74.70     2.864  1      176.83     5.115  2      278.97     5.296  2
  76.22     2.935  1      178.35     5.140  2      280.49     5.274  2
  77.74     2.998  1      179.88     5.164  2      282.01     5.251  2
  79.27     3.053  1      181.40     5.189  2      283.54     5.229  2
  80.79     3.108  1      182.93     5.213  2      285.06     5.206  2
  82.32     3.162  1      184.45     5.237  2      286.59     5.183  2
  83.84     3.217  1      185.98     5.260  2      288.11     5.159  2
  85.37     3.270  1      187.50     5.284  2      289.64     5.135  2
  86.89     3.323  1      189.03     5.307  2      291.16     5.111  2
  88.42     3.376  1      190.55     5.331  2      292.68     5.087  2
  89.94     3.428  1      192.07     5.354  2      294.21     5.063  2
  91.46     3.480  1      193.60     5.376  2      295.73     5.038  2
  92.99     3.532  1      195.12     5.399  2      297.26     5.013  2
  94.51     3.585  1      196.65     5.422  2      298.78     4.988  2
  96.04     3.637  1      198.17     5.444  2      300.31     4.962  2
  97.56     3.689  1      199.70     5.466  2      301.83     4.936  2
  99.09     3.740  1      201.22     5.488  2      303.36     4.910  2
 100.61     3.791  1      202.75     5.510  2      304.88     4.884  2
 102.13     3.841  1      204.27     5.532  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  AVERAGE ANNUAL SEDIMENT LEAVING PROFILE
          1240.658   kg/m of width
         *********     kg (based on profile width of    100.000      m)
            40.693   t/ha (assuming contributions from     3.049     ha)
     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.052
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.092
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.258
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.450
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.147
-------------------------------------------------------------------------------


     Average annual SSA enrichment ratio leaving profile =   1.00
