 Annual; abbreviated (Metric Units)                                     


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2000.100
             June 31,       2000


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    1196 BUILDING SOIL, PURDUE UNIVERSITY
                    WEST LAFAYETTE, IN 47907-1196  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu/weppmain/wepp.html


     HILLSLOPE INPUT DATA FILES - VERSION  2000.100
        June 31,       2000


    MANAGEMENT: ../working/wepp-157142.man                        
 MAN. PRACTICE: Two OFEs to drive the Disturbed WEPP interface              
                for forest conditions                                       
                W. Elliot 02/99                                             
         SLOPE: ../working/wepp-157142.slp                        
       CLIMATE: ../working/wepp-157142.cli                        
       Station:  GASCON NM Adjusted +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-157142.sol                        
      PLANE  1 HIGH                loam                
      PLANE  2 HIGH                loam                


     ANNUAL AVERAGE SUMMARIES
     ------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      total summary:  years    1 -   30

      2195 storms produced                        19527.91 mm of precipitation
       216 rain storm runoff events produced        789.35 mm of runoff
        78 snow melts and/or
             events during winter produced          498.72 mm of runoff

      annual averages
      ---------------

        Number of years                                   30
        Mean annual precipitation                     650.93    mm
        Mean annual runoff from rainfall               26.31    mm
        Mean annual runoff from snow melt
          and/or rain storm during winter              16.62    mm



II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    6.795 kg/m2 **
      ** Maximum Soil Loss  =   10.108 kg/m2 at  228.66 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 304.88    6.795     2.919     10.108  228.66     0.127     1.52



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope
  57.93     3.707  1      160.06     8.420  2      262.20     8.708  2
  59.45     3.832  1      161.59     8.464  2      263.72     8.633  2
  60.98     3.960  1      163.11     8.507  2      265.25     8.557  2
  62.50     4.089  1      164.64     8.551  2      266.77     8.479  2
  64.02     4.219  1      166.16     8.594  2      268.29     8.401  2
  65.55     4.348  1      167.68     8.636  2      269.82     8.323  2
  67.07     4.479  1      169.21     8.679  2      271.34     8.243  2
  68.60     4.611  1      170.73     8.721  2      272.87     8.162  2
  70.12     4.742  1      172.26     8.762  2      274.39     8.081  2
  71.65     4.873  1      173.78     8.803  2      275.92     7.998  2
  73.17     5.005  1      175.31     8.845  2      277.44     7.915  2
  74.70     5.138  1      176.83     8.885  2      278.97     7.831  2
  76.22     5.271  1      178.35     8.926  2      280.49     7.746  2
  77.74     5.382  1      179.88     8.966  2      282.01     7.660  2
  79.27     5.472  1      181.40     9.006  2      283.54     7.574  2
  80.79     5.561  1      182.93     9.046  2      285.06     7.486  2
  82.32     5.649  1      184.45     9.085  2      286.59     7.398  2
  83.84     5.737  1      185.98     9.124  2      288.11     7.308  2
  85.37     5.823  1      187.50     9.163  2      289.64     7.218  2
  86.89     5.908  1      189.03     9.201  2      291.16     7.127  2
  88.42     5.993  1      190.55     9.239  2      292.68     7.035  2
  89.94     6.077  1      192.07     9.277  2      294.21     6.942  2
  91.46     6.160  1      193.60     9.315  2      295.73     6.849  2
  92.99     6.242  1      195.12     9.352  2      297.26     6.754  2
  94.51     6.324  1      196.65     9.389  2      298.78     6.659  2
  96.04     6.404  1      198.17     9.426  2      300.31     6.562  2
  97.56     6.484  1      199.70     9.462  2      301.83     6.452  2
  99.09     6.563  1      201.22     9.499  2      303.36     6.341  2
 100.61     6.641  1      202.75     9.535  2      304.88     6.228  2
 102.13     6.719  1      204.27     9.570  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  AVERAGE ANNUAL SEDIMENT LEAVING PROFILE
          2071.562   kg/m of width
         *********     kg (based on profile width of    100.000      m)
            67.947   t/ha (assuming contributions from     3.049     ha)
     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.052
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.092
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.258
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.450
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.147
-------------------------------------------------------------------------------


     Average annual SSA enrichment ratio leaving profile =   1.00
