 Annual; abbreviated (Metric Units)                                     


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2000.100
             June 31,       2000


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    1196 BUILDING SOIL, PURDUE UNIVERSITY
                    WEST LAFAYETTE, IN 47907-1196  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu/weppmain/wepp.html


     HILLSLOPE INPUT DATA FILES - VERSION  2000.100
        June 31,       2000


    MANAGEMENT: ../working/wepp-156971.man                        
 MAN. PRACTICE: Two OFEs to drive the Disturbed WEPP interface              
                for forest conditions                                       
                W. Elliot 02/99                                             
         SLOPE: ../working/wepp-156971.slp                        
       CLIMATE: ../working/wepp-156971.cli                        
       Station:  GASCON NM Adjusted +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-156971.sol                        
      PLANE  1 HIGH                loam                
      PLANE  2 HIGH                loam                


     ANNUAL AVERAGE SUMMARIES
     ------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      total summary:  years    1 -   30

      2195 storms produced                        19527.91 mm of precipitation
       254 rain storm runoff events produced        971.01 mm of runoff
        23 snow melts and/or
             events during winter produced          182.67 mm of runoff

      annual averages
      ---------------

        Number of years                                   30
        Mean annual precipitation                     650.93    mm
        Mean annual runoff from rainfall               32.37    mm
        Mean annual runoff from snow melt
          and/or rain storm during winter               6.09    mm



II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    5.863 kg/m2 **
      ** Maximum Soil Loss  =    8.416 kg/m2 at  228.66 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 304.88    5.863     2.393      8.416  228.66     0.197     1.52



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope
  57.93     3.468  1      160.06     7.301  2      262.20     7.317  2
  59.45     3.575  1      161.59     7.330  2      263.72     7.258  2
  60.98     3.683  1      163.11     7.358  2      265.25     7.200  2
  62.50     3.790  1      164.64     7.387  2      266.77     7.140  2
  64.02     3.896  1      166.16     7.415  2      268.29     7.080  2
  65.55     4.003  1      167.68     7.443  2      269.82     7.020  2
  67.07     4.109  1      169.21     7.471  2      271.34     6.959  2
  68.60     4.216  1      170.73     7.498  2      272.87     6.897  2
  70.12     4.322  1      172.26     7.526  2      274.39     6.834  2
  71.65     4.428  1      173.78     7.553  2      275.92     6.772  2
  73.17     4.535  1      175.31     7.580  2      277.44     6.708  2
  74.70     4.641  1      176.83     7.607  2      278.97     6.644  2
  76.22     4.747  1      178.35     7.633  2      280.49     6.579  2
  77.74     4.836  1      179.88     7.660  2      282.01     6.514  2
  79.27     4.909  1      181.40     7.686  2      283.54     6.448  2
  80.79     4.981  1      182.93     7.712  2      285.06     6.382  2
  82.32     5.053  1      184.45     7.738  2      286.59     6.315  2
  83.84     5.123  1      185.98     7.763  2      288.11     6.247  2
  85.37     5.193  1      187.50     7.789  2      289.64     6.179  2
  86.89     5.263  1      189.03     7.814  2      291.16     6.110  2
  88.42     5.332  1      190.55     7.839  2      292.68     6.040  2
  89.94     5.400  1      192.07     7.864  2      294.21     5.970  2
  91.46     5.467  1      193.60     7.889  2      295.73     5.899  2
  92.99     5.534  1      195.12     7.914  2      297.26     5.828  2
  94.51     5.600  1      196.65     7.938  2      298.78     5.752  2
  96.04     5.665  1      198.17     7.962  2      300.31     5.670  2
  97.56     5.730  1      199.70     7.986  2      301.83     5.597  2
  99.09     5.794  1      201.22     8.010  2      303.36     5.523  2
 100.61     5.858  1      202.75     8.034  2      304.88     5.449  2
 102.13     5.921  1      204.27     8.058  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  AVERAGE ANNUAL SEDIMENT LEAVING PROFILE
          1787.440   kg/m of width
         *********     kg (based on profile width of    100.000      m)
            58.628   t/ha (assuming contributions from     3.049     ha)
     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.052
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.092
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.258
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.450
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.147
-------------------------------------------------------------------------------


     Average annual SSA enrichment ratio leaving profile =   1.00
